,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
144,BuyWithMe,_Series_B,2,14,16000000,Productivity Software,181,32,16,0.011049724,0.077348066,0.348066298,0.209944751,112.9558011,0.342541436,0.209944751,0.779005525,0.049723757,0.082872928,0.104825266,0.267883962,0.628365707,0.567754346,26.30374355,0.626996504,0.567754346,0.45436293,0.242125842,0.276454799,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.01812066,0.075164311,0.0,0.0625,1.1075182856746335,4.8663608564509095,9.011173493563193,3.881890438836505,2.9104136700907977,0.010784096377852857,0.06969405958309714,0.26803807482673936,0.16845082759599528,38.82463631067409,0.26216050663334456,0.16779882459586784,0.7368664317708706,0.04167470632351869,0.05716193778161022,0.09259939918546069,0.2154423893198614,0.41867224388571667,0.4719578764831681,1.5567665185745172,0.41606643828393297,0.4777650826182749,1.4100486317886707,0.22407493263225942,0.21666724121901723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.01939659554977333,0.10007130460634026,0.0,0.07923982073702229,16.588099280204055
145,BuyWithMe,_Series_C,11,17,10000000,Productivity Software,170,3,1,0.135294118,0.1,0.511764706,0.676470588,132.2294118,0.494117647,0.664705882,0.835294118,0.135294118,0.005882353,1.211112832,0.319948221,0.801169525,1.112611626,37.6241183,0.763416944,1.09838029,0.402567465,0.343047906,0.076696499,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.018675961,0.039427961,0.0,0.045454545,2.5307812762737596,5.421267028799377,8.84048688307634,1.4443624942736932,0.697705719516204,0.10283208773870293,0.08753652334170743,0.35618664081965506,0.37431300947496365,43.52478420242954,0.3429546034986473,0.36719683468220005,0.7875397240269122,0.08668915159047856,0.005715670545875864,0.46414435355463723,0.24794708080157307,0.4900989197926313,0.8110170472321144,1.6113637558678768,0.4728655843623318,0.8196346043492628,1.1017963852057167,0.30846507418263963,0.07124208893098288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.02003293759946691,0.04575755784183301,0.0,0.053979688825223346,16.11809565095832
146,BuzzFeed,_Series_B,38,47,8000000,,191,7,5,0.19895288,0.246073298,0.481675393,0.382198953,100.3560209,0.460732984,0.319371728,0.848167539,0.22513089,0.068062827,0.666648296,0.898638019,0.869621405,0.692438393,33.6451913,0.831787857,0.630448147,0.374143644,0.418766181,0.252515588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.025444837,0.015714127,0.029411765,0.0,3.76385747479815,9.20601710974247,9.159278369993043,2.211912730802046,1.8224320791919624,0.1349881154411994,0.18144858210165327,0.3412580597179339,0.2632984835873014,35.62569032223109,0.326463392126915,0.23075011278100532,0.799089860644948,0.1132683352189494,0.04991738570154003,0.3569529185760959,0.4972307795861429,0.5153647770745423,0.5568954729191697,1.5953209389760306,0.4986636971117242,0.5222128032172327,0.9551926200433885,0.3689152083516008,0.20168175010310657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.028001226910559132,0.016668646340393167,0.032857200880382374,0.0,15.89495209964411
147,BuzzFeed,_Series_D,134,56,19300000,,169,0,0,2.964497041,2.875739645,0.792899408,0.142011834,137.6568047,0.704142012,0.130177515,0.75147929,0.118343195,0.035502959,18.53917779,27.56295721,0.722724176,0.466698868,44.02759515,0.677913029,0.45732201,0.433439526,0.323973986,0.185597206,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.028301458,0.08748913,0.03030303,0.106060606,5.086187412514107,10.034791427244077,8.82453539269752,0.0,0.0,0.2882759956266483,0.5046101597307616,0.47430592801662874,0.12178247994788832,44.811440060652735,0.4331916505729873,0.11269784590391718,0.7119828662547174,0.07971364280719756,0.03002058280307118,0.6596284688416972,1.130667896985217,0.45913324383287424,0.39912696237432815,1.632479238054358,0.4381627143316948,0.39619684402583044,1.2787741588636132,0.2928635463455065,0.1565876750663902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302392658787734,0.03148391411552613,0.12218315343299285,0.03396760146280799,0.15923933108566254,16.775615653875114
148,Cabify,_Series_A,136,144,8000000,Fraud Detection,196,20,7,0.887755102,0.862244898,0.93877551,0.469387755,111.1428571,0.918367347,0.459183673,0.571428571,0.056122449,0.0,2.557573582,1.86641108,1.183790752,0.76062163,36.05579722,1.173847231,0.746525179,0.563869416,0.230747426,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.033775507,0.042149808,0.020725389,0.051813472,5.101993202432305,15.675410185457073,9.231012963989976,3.334049788443877,2.120829727249634,0.2581079996714104,0.37306476464243243,0.5237005171793203,0.3015932369159328,38.37099250795611,0.5066295305413991,0.2952060732664508,0.5474403090234821,0.046034512761617866,0.0,0.5677263464330031,0.7022148695301041,0.614311601257064,0.6012799652676823,1.6053560488788923,0.6070567105177005,0.6013049531538027,2.2704734401317785,0.21426364886836366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.038362909506324976,0.04942704809359883,0.022404013280292616,0.06304788457705107,15.89495209964411
149,Capriza,_Series_A,6,35,10500000,Clean Technology,211,3,2,0.028436019,0.241706161,0.454976303,0.658767773,93.35545024,0.417061611,0.654028436,0.345971564,0.0,0.0,0.193087494,1.332153619,0.781702278,1.217787376,38.37945515,0.760008077,1.214484166,0.486699652,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.02145828,0.075974823,0.0,0.108108108,1.9739674821698225,7.939293835541714,9.437760261707666,1.4443624942736932,1.1100931841904966,0.026729974626200536,0.17908413258902328,0.3275632839278046,0.3689157968074891,33.79815802273086,0.30383363976641103,0.36397399359461385,0.3365618625473312,0.0,0.0,0.1551236576272351,0.6083061011455371,0.48262346613300344,0.868320299617281,1.6141256301055298,0.4715358306354402,0.8857549578086352,1.6323878445701687,0.0,0.0,0.0,0.0,0.0,0.0,0.004455491484312288,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.0232606038328001,0.10146821051962882,0.0,0.1636180959564607,16.166885815127753
150,Capriza,_Series_B,66,34,13000000,Clean Technology,184,6,3,1.929347826,0.804347826,0.516304348,0.516304348,98.79891304,0.494565217,0.5,0.336956522,0.005434783,0.048913043,12.23228763,5.006529355,0.71651512,1.568039894,38.53034854,0.693429606,1.561140119,0.473959578,0.073720978,0.216274752,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.025607645,0.035346804,0.021978022,0.065934066,4.3371589039614,7.822862796806336,9.056279074644314,2.061605081295659,1.404608550028272,0.2836054037439847,0.3625257649565936,0.3583941940829933,0.3200970334338993,35.22248564508664,0.3431711663686901,0.31136838133204686,0.32800511916183284,0.005326542216807389,0.038955351630436265,0.6534693656890201,0.9330030234114629,0.4565833552249665,1.0449172022489013,1.6146676618848317,0.4446762748916982,1.0691411937835154,1.541864449364653,0.07189904213266864,0.17787516827424998,0.0,0.0,0.0,0.0,0.004455491484312288,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.028197776242285904,0.04038835421117472,0.02387085884025662,0.0847073500131009,16.38045991542581
151,Captricity,_Series_A,61,127,2400000,Digital Marketing,163,140,80,0.601226994,1.214723926,1.355828221,0.63803681,127.803681,1.294478528,0.601226994,0.63190184,0.392638037,0.165644172,1.961165808,2.698290111,1.354831235,1.104547759,48.72926706,1.360521484,0.978408113,0.496370222,0.502285921,0.372906563,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.046969211,0.053763919,0.018518519,0.092592593,4.254709972521921,14.79558613021244,8.727206985982448,5.743999377211268,4.582029954672706,0.23319975120524122,0.421300383944409,0.6350170875274725,0.36242279857515947,42.46418664646082,0.6051490702933853,0.34728608703006103,0.6030607831776124,0.1368568389079286,0.08394190463897817,0.5361860714702823,0.7980897619721953,0.6589059513471387,0.8065317021299344,1.6452602020728022,0.654993753262934,0.7484315818844547,1.7037388281940409,0.4330351132829441,0.2717583201094613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.05610253914557692,0.0659125488707495,0.01985225499216235,0.1319030507623257,14.690979295318174
152,Captricity,_Series_B,91,129,10000000,Digital Marketing,173,201,138,0.676300578,0.797687861,1.843930636,0.346820809,123.0578035,1.76300578,0.329479769,0.710982659,0.520231214,0.190751445,1.778215777,1.59927141,2.032849597,0.72010477,40.71821931,1.978493726,0.716173834,0.467235393,0.501040724,0.394034014,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.032436066,0.056088403,0.015384615,0.053846154,4.675228507062957,14.902613729084916,8.887894811173116,6.230048799488283,5.171807980440991,0.24159977788178894,0.3612519306957214,0.7284048546762819,0.24610737272940275,41.314926906262,0.6934051972943124,0.23595056342651527,0.6752473171421389,0.14478929214424616,0.08895265830869596,0.5230297170842911,0.6596748793672071,0.793714417632716,0.5750716873267276,1.622186493066863,0.7770037802075921,0.5810054776695773,1.4956380426690474,0.4320976622103534,0.2828097019847029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.03665440203705719,0.06937871372821587,0.01629886719066239,0.06603420234878338,16.11809565095832
153,Cardiox,_Series_B,7,0,786300,Semiconductors,217,0,0,0.032258065,0.0,0.138248848,0.096774194,106.2857143,0.092165899,0.092165899,0.115207373,0.0,0.0,0.294817847,0.0,0.47067984,0.326086091,30.93843092,0.409135731,0.320276805,0.334164351,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.039677354,0.046077629,0.1,0.2,2.111502714214265,0.0,9.517168839334602,0.0,0.0,0.030077123135254364,0.0,0.12349456161638984,0.0869526861539036,37.14486974850206,0.08509860756567542,0.08306333426734837,0.1140788695835585,0.0,0.0,0.21423276414068468,0.0,0.3416951145360165,0.29091735403793306,1.5826955011067896,0.30680738189739304,0.2884127926326189,0.7730914391525908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009547481562854952,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.046090802804482627,0.05485018033014905,0.14662797948349038,0.4351140280053426,13.575093677979607
154,Cash4Gold,_Series_B,24,0,20000000,Finance,201,49,25,0.119402985,0.0,0.169154229,0.029850746,98.51243781,0.149253731,0.029850746,0.308457711,0.009950249,0.0,0.570676477,0.0,0.44860203,0.170600345,32.12010421,0.43314194,0.170600345,0.463009837,0.099501244,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.004545455,0.041098485,0.0,0.0,3.296131677871103,0.0,9.301296040651646,4.398534861296441,3.360463956373912,0.0934956091878274,0.0,0.147602791409377,0.028849003424667258,35.148104290233725,0.13158593653794834,0.02883109089066133,0.30088727052230246,0.009591941131929236,0.0,0.3281025842015142,0.0,0.32982830406389,0.1601980571830772,1.588401550682601,0.32019198613767136,0.1608779165544053,1.4671257104487812,0.09622730946653557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.004623408187816869,0.04800118986673811,0.0,0.0,16.811242831518264
156,Causata,_Series_B,4,54,11000000,Social Media,186,95,44,0.021505376,0.290322581,0.188172043,0.231182796,125.1989247,0.166666667,0.225806452,0.677419355,0.005376344,0.032258065,0.145453224,0.852096241,0.542337177,0.545542823,28.004019,0.497742652,0.542845999,0.480119137,0.073323558,0.177161579,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.090418503,0.059254293,0.181318681,0.065934066,1.6285994861793842,9.857843652677417,9.086023282420243,5.2355223572774365,3.946892102066962,0.020517693440406617,0.2041494757869856,0.16189481639327233,0.18181965786960935,41.834986369390165,0.14494516976215072,0.17775049164759937,0.6446840666001319,0.005270401237878818,0.027682638259176467,0.12287544758967268,0.48249892998896005,0.37827693488994174,0.4562734979781972,1.567013821743394,0.35442844035915544,0.45974404428517596,1.585144475094222,0.07152082925880272,0.15053994223446054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.12772074255093654,0.07419215519695575,0.366261863824801,0.0847073500131009,16.213405830762646
157,Causes,_Series_A,4,0,2350000,,207,21,10,0.019323671,0.0,0.057971014,0.009661836,114.9468599,0.053140097,0.004830918,0.45410628,0.0,0.0,0.137993691,0.0,0.254134242,0.098055768,24.71629464,0.245497898,0.069504805,0.518183954,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.09753169,0.033148018,0.2,0.0,1.6285994861793842,0.0,9.383809861563385,3.3897658295815694,2.45304210020251,0.01852315113483561,0.0,0.055196895312744486,0.009554565906793105,39.32041935054678,0.05070913923276723,0.0048034661387975856,0.4384284291317981,0.0,0.0,0.11751859022231392,0.0,0.2107622481628341,0.09448239981620608,1.5462758130156764,0.20431963994289826,0.0678024951297849,1.8733797360959255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.14163852618025005,0.03756046273877115,0.4351140280053426,0.0,14.669925886120343
158,Causes,_Series_C,9,41,9000000,,175,0,0,0.051428571,0.377142857,0.228571429,0.308571429,115.0628571,0.211428571,0.297142857,0.577142857,0.0,0.0,0.359894164,2.156397287,0.472564189,0.63126011,28.63727863,0.44963039,0.627660184,0.495430681,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.090559646,0.051112304,0.166666667,0.041666667,2.3419395625823825,8.600015475353308,8.919135668174162,0.0,0.0,0.04606409074526649,0.24285969459434217,0.19097454914674902,0.22630096814200085,39.349225950112995,0.177689322554547,0.21897561825218667,0.5527120959742143,0.0,0.0,0.24633501934713184,0.7408767480743031,0.3426944082575738,0.5158576537076429,1.5705983989603545,0.32917115148239456,0.5202630924483714,1.6967049771604998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.1279903742585543,0.06202772098421268,0.3176678411227487,0.04877045196814265,16.012735135300492
159,ChaCha,_Series_C,7,0,14000000,Electric Vehicles,207,17,8,0.082125604,0.0,0.130434783,0.0,77.97101449,0.130434783,0.0,0.144927536,0.009661836,0.0,0.805333751,0.0,0.437769395,0.0,35.88762302,0.437769395,0.0,0.366379385,0.098055768,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03379652,0.053266034,0.027027027,0.054054054,2.111502714214265,0.0,9.383809861563385,3.150512214933482,2.243468660491938,0.06912381277925567,0.0,0.11721794739116377,0.0,29.634715830780163,0.11673049745028471,0.0,0.14316071050758233,0.009323729340398651,0.0,0.39199288206025074,0.0,0.3238965664303586,0.0,1.6046886974175265,0.32272924807482656,0.0,0.9177001377083078,0.09487384784312125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.03838984443646319,0.06517752113668937,0.029921227871899853,0.06634207353425475,16.454567887579532
160,ChaCha,_Series_D,2,1,16000000,Electric Vehicles,212,3,1,0.009433962,0.004716981,0.287735849,0.051886792,82.68867925,0.287735849,0.051886792,0.117924528,0.018867925,0.0,0.09689815,0.068680282,0.7001967,0.222323419,36.16795031,0.7001967,0.222323419,0.337624029,0.136380571,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.047856552,0.054136466,0.027027027,0.054054054,1.1075182856746335,0.7980587769150843,9.45111965646582,1.4443624942736932,0.697705719516204,0.009239778372678382,0.004685890750383402,0.23068405595025945,0.048930161112454386,30.934848587535768,0.22874321271026798,0.048878173186044205,0.11674333232559227,0.01761064493389865,0.0,0.0863640661656067,0.06462744238643739,0.4498090413943638,0.2051223526680438,1.6057985238135988,0.44748599419616647,0.20623437345512818,0.7878053654073072,0.1303464842439657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302392658787734,0.057356878181444686,0.06646423996445983,0.029921227871899853,0.06634207353425475,16.588099280204055
161,Chango,_Series_A,5,11,1400000,Kids,213,2,2,0.023474178,0.051643192,0.502347418,0.150234742,86.76056338,0.488262911,0.145539906,0.126760563,0.0,0.0,0.151760566,0.339477435,0.724402246,0.418851126,35.02672758,0.711166519,0.40333669,0.333488315,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.035479048,0.060511661,0.033333333,0.094444444,1.8155295783605616,4.239730780798059,9.464428638001378,1.134873065305249,1.1100931841904966,0.022301437912327245,0.048125734641888844,0.3515702189327519,0.12777279361213406,32.03981995739169,0.3401108718826856,0.12401710969291473,0.12540008169263522,0.0,0.0,0.1273373582168076,0.2595422065482403,0.45981979290125347,0.36325837812380896,1.6011980525235712,0.45200141962936885,0.3546634750526994,0.7702384677074114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.040559871037182074,0.07613390925074721,0.03779706892699577,0.13551484297323935,14.151982794585487
162,Chango,_Series_B,6,33,4250000,Kids,202,1,1,0.02970297,0.163366337,0.603960396,0.297029703,89.95544554,0.504950495,0.287128713,0.242574257,0.004950495,0.0,0.197267177,0.53536109,0.915094079,0.556187349,38.50932555,0.793302341,0.552455102,0.463138017,0.070359754,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.041076277,0.063670832,0.046153846,0.066666667,1.9739674821698225,7.704409916620652,9.31518420483713,0.7074663335665838,0.697705719516204,0.0278456172428703,0.1323516938598487,0.3988798820804482,0.22005726477522397,32.89630744402276,0.3481635250690377,0.21351372713785535,0.23778928431427296,0.0048605639290231345,0.0,0.15780091954535574,0.3607990878387898,0.5313251953881318,0.4638119539244688,1.614592334281346,0.4843432190105338,0.4667212576586217,1.4679845824752016,0.06869717623961075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.04797118608128653,0.08108915981661828,0.054956926990895646,0.08589090316834724,15.2624295409006
164,Chargebee,_Series_A,188,109,800000,IaaS,194,135,82,1.030927835,0.608247423,1.386597938,0.556701031,114.5206186,1.360824742,0.556701031,0.726804124,0.463917526,0.159793814,1.61888856,1.312014636,1.436037212,1.052695254,31.82468309,1.430138709,1.052695254,0.490957711,0.499986646,0.36736276,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.027737663,0.047525773,0.014184397,0.028368794,5.448674526612241,13.783432550423987,9.20249705992107,5.6957512752531345,4.6085390707790825,0.26538032320687477,0.31860735990561884,0.6418777468107278,0.33499616832348483,39.21449449519432,0.6195626860390698,0.33216740290599217,0.6896175649537143,0.14191214961835352,0.08261459333877758,0.5096724203318762,0.6039946051965933,0.6782634609339888,0.777362528113245,1.587004563253335,0.6712916819400249,0.7928813871914974,1.6635196900484863,0.43130367129733926,0.26880199275283856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.03079081170193415,0.056888362817280616,0.01495953759437191,0.031566883759351516,13.592367006650065
165,Chartboost,_Series_B,164,183,19000000,Bitcoin,212,63,28,0.858490566,0.943396226,1.58490566,0.495283019,125.1603774,1.5,0.485849057,0.547169811,0.183962264,0.127358491,1.479327881,1.825725532,1.590063485,0.905473831,39.49914794,1.592339481,0.905375069,0.498948192,0.388370467,0.334163175,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.016764571,0.070021729,0.0,0.092307692,5.302157772123791,17.482203481704186,9.45111965646582,4.7115070925268805,3.4767162043134183,0.2563021880244535,0.3863739399022757,0.6826632032195599,0.31197299011370117,41.82564653954545,0.6475420309065437,0.30588380555675293,0.5250219843215698,0.10293023576967605,0.07391990995683233,0.49618495598171064,0.6962119260422486,0.7122170908737866,0.6912617970636816,1.6180737527706475,0.7064168655835388,0.7035233119742875,1.7231524723949614,0.34492585601104303,0.2505845250076419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.017853457001250284,0.09138938931093733,0.0,0.13135143559966078,16.759949537130716
